-1.0,0.0,0.0,-0.01280947495251894
-1.0,0.0,0.0,0.011747309006750584
-1.0,0.0,0.0,0.005558099132031202
-1.0,0.0,0.0,0.014983592554926872
-1.0,0.0,0.0,0.016632163897156715
-1.0,0.0,0.0,0.004712040536105633
-1.0,0.0,0.0,0.01014589611440897
2.0,-0.015000000596046448,-0.10500000417232513,0.2294134795665741
1.0,0.09000000357627869,0.06000000238418579,0.17029352486133575
-1.0,0.0,0.0,0.00048759361379779875
-1.0,0.0,0.0,0.015749843791127205
-1.0,0.0,0.0,0.018916167318820953
-1.0,0.0,0.0,0.003408243879675865
-1.0,0.0,0.0,0.0033812341280281544
0.0,-0.030000001192092896,-0.15000000596046448,0.21660248935222626
-1.0,0.0,0.0,0.009070186875760555
3.0,0.0,0.07500000298023224,0.2302067130804062
-1.0,0.0,0.0,0.0010038054315373302
-1.0,0.0,0.0,-0.002453547902405262
-1.0,0.0,0.0,-0.01624342054128647
-1.0,0.0,0.0,0.004610066767781973
-1.0,0.0,0.0,-0.011836684308946133
-1.0,0.0,0.0,-0.021289564669132233
-1.0,0.0,0.0,0.004538357257843018
2.0,0.06000000238418579,-0.12000000476837158,0.2217782735824585
-1.0,0.0,0.0,-0.006938525941222906
-1.0,0.0,0.0,0.014592230319976807
-1.0,0.0,0.0,-0.014793485403060913
-1.0,0.0,0.0,0.005503180902451277
-1.0,0.0,0.0,-0.005606794264167547
0.0,-0.015000000596046448,-0.10500000417232513,0.22764623165130615
-1.0,0.0,0.0,-0.006445526145398617
-1.0,0.0,0.0,0.004851319827139378
-1.0,0.0,0.0,0.0006606171373277903
-1.0,0.0,0.0,0.00664336746558547
3.0,0.0,0.10500000417232513,0.22098898887634277
0.0,0.09000000357627869,-0.13500000536441803,0.1957794725894928
-1.0,0.0,0.0,-0.0026713204570114613
-1.0,0.0,0.0,-0.004029922187328339
-1.0,0.0,0.0,-0.005834419745951891
-1.0,0.0,0.0,0.012428724206984043
-1.0,0.0,0.0,-0.004933084361255169
-1.0,0.0,0.0,0.014703799039125443
-1.0,0.0,0.0,-0.012067903764545918
-1.0,0.0,0.0,0.01176703441888094
3.0,0.06000000238418579,0.10500000417232513,0.19622908532619476
-1.0,0.0,0.0,0.011064988560974598
-1.0,0.0,0.0,0.001388583448715508
-1.0,0.0,0.0,0.008281257934868336
-1.0,0.0,0.0,0.0011685813078656793
-1.0,0.0,0.0,0.000804352865088731
3.0,0.015000000596046448,0.07500000298023224,0.202178493142128
-1.0,0.0,0.0,0.0011543156579136848
-1.0,0.0,0.0,0.004616650752723217
-1.0,0.0,0.0,-0.000709068903233856
-1.0,0.0,0.0,-0.020286286249756813
-1.0,0.0,0.0,-0.003424671245738864
2.0,0.0,-0.18000000715255737,0.21115994453430176
1.0,0.10500000417232513,0.09000000357627869,0.2007283866405487
-1.0,0.0,0.0,0.002612540265545249
-1.0,0.0,0.0,0.006358317565172911
-1.0,0.0,0.0,-0.013886066153645515
-1.0,0.0,0.0,0.006914382800459862
-1.0,0.0,0.0,0.0012788715539500117
2.0,0.030000001192092896,-0.10500000417232513,0.2101925015449524
-1.0,0.0,0.0,-0.012498989701271057
-1.0,0.0,0.0,0.003646319964900613
-1.0,0.0,0.0,0.0027777180075645447
-1.0,0.0,0.0,-0.0021100284066051245
-1.0,0.0,0.0,-0.012856556102633476
-1.0,0.0,0.0,0.005057151895016432
-1.0,0.0,0.0,-0.00892367772758007
-1.0,0.0,0.0,-0.016838988289237022
-1.0,0.0,0.0,-0.001786167616955936
2.0,0.0,-0.12000000476837158,0.2171434611082077
-1.0,0.0,0.0,-0.010453109629452229
-1.0,0.0,0.0,-0.0028427650686353445
-1.0,0.0,0.0,-0.01704888604581356
-1.0,0.0,0.0,-0.00406052777543664
-1.0,0.0,0.0,-0.0033538276329636574
-1.0,0.0,0.0,0.008851766586303711
2.0,-0.12000000476837158,-0.13500000536441803,0.19541679322719574
-1.0,0.0,0.0,0.010362767614424229
-1.0,0.0,0.0,-0.002825421281158924
-1.0,0.0,0.0,0.00040923856431618333
-1.0,0.0,0.0,-0.01336553506553173
2.0,-0.09000000357627869,-0.07500000298023224,0.22221949696540833
-1.0,0.0,0.0,-0.02119322307407856
-1.0,0.0,0.0,0.002504906617105007
-1.0,0.0,0.0,0.0024264762178063393
-1.0,0.0,0.0,-0.014092790894210339
-1.0,0.0,0.0,0.0055791097693145275
3.0,0.16500000655651093,0.18000000715255737,0.1798415631055832
-1.0,0.0,0.0,0.004361288622021675
-1.0,0.0,0.0,0.0020300487522035837
-1.0,0.0,0.0,0.010764820501208305
-1.0,0.0,0.0,0.01207501906901598
-1.0,0.0,0.0,-0.005457720719277859
-1.0,0.0,0.0,0.027592744678258896
2.0,-0.04500000178813934,-0.09000000357627869,0.19197644293308258
-1.0,0.0,0.0,0.008705401793122292
-1.0,0.0,0.0,0.002389708301052451
-1.0,0.0,0.0,-0.018610754981637
-1.0,0.0,0.0,0.011697989888489246
-1.0,0.0,0.0,0.016294877976179123
-1.0,0.0,0.0,-0.004668178036808968
-1.0,0.0,0.0,0.007043072953820229
-1.0,0.0,0.0,0.004044988192617893
-1.0,0.0,0.0,0.004453890025615692
-1.0,0.0,0.0,0.012492282316088676
-1.0,0.0,0.0,-0.019386911764740944
-1.0,0.0,0.0,0.0039002809207886457
-1.0,0.0,0.0,0.0015554629499092698
-1.0,0.0,0.0,-0.014144975692033768
0.0,0.04500000178813934,-0.04500000178813934,0.20525039732456207
-1.0,0.0,0.0,-0.003600568976253271
-1.0,0.0,0.0,0.0017595802200958133
-1.0,0.0,0.0,0.006880508735775948
-1.0,0.0,0.0,-0.012994104065001011
-1.0,0.0,0.0,0.005061021540313959
1.0,0.16500000655651093,0.12000000476837158,0.17191320657730103
-1.0,0.0,0.0,-0.025346700102090836
-1.0,0.0,0.0,0.008705281652510166
-1.0,0.0,0.0,0.008735213428735733
-1.0,0.0,0.0,-0.004254247061908245
-1.0,0.0,0.0,-0.000629566318821162
1.0,0.16500000655651093,0.13500000536441803,0.2018776834011078
-1.0,0.0,0.0,-0.010059536434710026
-1.0,0.0,0.0,0.0072295451536774635
2.0,0.0,-0.09000000357627869,0.247196763753891
-1.0,0.0,0.0,0.00903121568262577
-1.0,0.0,0.0,-0.0052124252542853355
-1.0,0.0,0.0,-0.014435766264796257
-1.0,0.0,0.0,-0.000744501652661711
-1.0,0.0,0.0,0.009921724908053875
-1.0,0.0,0.0,0.0027907611802220345
-1.0,0.0,0.0,0.01706152968108654
-1.0,0.0,0.0,0.0019009144743904471
-1.0,0.0,0.0,0.0033658333122730255
-1.0,0.0,0.0,0.00825410708785057
-1.0,0.0,0.0,-0.024702681228518486
-1.0,0.0,0.0,0.008171346969902515
-1.0,0.0,0.0,-0.00020467789727263153
-1.0,0.0,0.0,-0.006648682989180088
-1.0,0.0,0.0,0.005768302362412214
-1.0,0.0,0.0,-0.011585856787860394
-1.0,0.0,0.0,0.006522050127387047
-1.0,0.0,0.0,0.003768305294215679
2.0,0.015000000596046448,-0.10500000417232513,0.19763898849487305
-1.0,0.0,0.0,-0.01032231654971838
-1.0,0.0,0.0,-0.011986585333943367
-1.0,0.0,0.0,0.004956028424203396
-1.0,0.0,0.0,0.0006642765365540981
-1.0,0.0,0.0,0.007648197468370199
2.0,-0.04500000178813934,-0.09000000357627869,0.22215008735656738
-1.0,0.0,0.0,0.0067907110787928104
-1.0,0.0,0.0,-0.003494868753477931
-1.0,0.0,0.0,0.0014992585638538003
-1.0,0.0,0.0,0.0013487930409610271
-1.0,0.0,0.0,0.000681036151945591
3.0,0.12000000476837158,0.16500000655651093,0.19806863367557526
0.0,-0.04500000178813934,-0.06000000238418579,0.21723538637161255
-1.0,0.0,0.0,-0.009932308457791805
-1.0,0.0,0.0,-0.013537680730223656
-1.0,0.0,0.0,-0.0002332290750928223
-1.0,0.0,0.0,-0.0003531640686560422
-1.0,0.0,0.0,0.002892405027523637
-1.0,0.0,0.0,-0.01589779183268547
-1.0,0.0,0.0,0.013713093474507332
-1.0,0.0,0.0,0.0034060159232467413
-1.0,0.0,0.0,-0.0036122610326856375
-1.0,0.0,0.0,0.0053865076042711735
-1.0,0.0,0.0,-0.006048600655049086
2.0,-0.13500000536441803,-0.10500000417232513,0.20200277864933014
-1.0,0.0,0.0,0.0031829806976020336
-1.0,0.0,0.0,-0.011218467727303505
